,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-0.8659288661033079,-0.22904345326421746,-0.5651889283080123,-0.8148977556373491,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,-0.2750333138465045,-0.5817047223366032,-0.32207031003948344,-0.5530105162990125,-0.599506542836866,-0.31305381254593523,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,-0.2991260922268448,-0.3926621640208105,-0.25307661006716503,-0.5625623784208391,-0.7535713656987552,-0.9393838388028377,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-0.6318911932416249,-0.06549887602932784,-0.09231183018261041,-0.12913671726375694,-0.13743228461395565,-0.43429226905508406,-0.17890072668783635,-0.5213406158694369,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-0.3247096948268466,-0.17170483732157607,-0.13616991716226928,-0.13291217976876601,-0.07867305269020829,-0.01642163990150011,-0.06687134746639936,-0.05772400922628285,-0.04538851631330713,-0.23792463173998274,-0.655988627178577,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.6131472927768555,-0.2205728476449106,-0.255358440473375,-0.06435912655558766,0.062185030478743415,0.040193566717781196,-0.07128410568675311,-0.027827791942025146,-0.007715752891615957,0.00028840620578175,-0.35046235752301413,-0.6118165621932182,,-0.43248603550664483,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.21509866960243024,-0.570559422320865,-0.053129917320103935,-0.08878110285444225,-0.041654087899451665,-0.005577457603695568,0.03627725003336487,-0.040929042272861024,0.009706646859035776,0.03085636890899435,-0.3097759332660246,-0.259139252508289,-0.705028472630762,-0.2621672348725505,-0.507835448840888,,,,,,,,,,,,,
,,,,,,,,,,,,,,-0.1912689267782974,-0.0072532370079139395,-0.07279755333221544,-0.025907433194468477,0.01108262241385234,0.031013912698479282,-0.03499816159451241,-0.020332774108960155,-0.03318627134474185,0.05560626788610384,0.003615393302145174,-0.03578332939272673,-0.4913285338785376,-1.1874130313563096,-1.099891122952032,,,,,,,,,,,,
,,,,,,,,,,,,,,-0.25419504007248245,0.09424718431804409,-0.010117339954335905,-0.0052147989342523305,0.000992640240424542,0.007422524039635851,-0.04851660099026775,-0.036038930142026686,0.01984238886534826,-0.055414514201869644,0.02130497743009164,-0.15286960380517495,-0.31863231968928124,-0.2684311133824693,-0.8869813651847025,,,,,,,,,,,,
,,,,,,,,,,,,,-1.623024953018111,-0.8863911725746236,-0.20102667863351767,-0.21208910295263642,-0.08776158616803564,-0.08332855058481202,0.027433862228357742,-0.029459644790840067,-0.05780547478682218,0.00844998050381537,-0.03593426405259395,-0.0751974593967672,-0.13935439028411062,0.012040042751408074,-0.3158272867909959,-0.5422967905999172,,,,,,,,,,,,
