,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.18645681076057735,0.13880099476196506,0.11322129828094651,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.23264394854250628,,0.2898100925740168,0.2403875776835058,0.13822673800379895,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.25794149016956003,0.2731716986740666,0.29581371263005274,0.19323872954196042,0.14009646191382288,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.2640557197494954,0.3807360615253353,0.13551835202679016,0.21261751702223564,0.13000243536542885,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.19977966613859377,0.18155576616608374,0.15716820724861114,0.16018999949081306,0.2072700426290692,0.12935433710523792,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.14488045914462533,0.204005522048032,0.14783984022889227,0.1387735849864115,0.1932007277930847,0.18971242768111182,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.2170740069194708,0.17676185082900697,0.13716238147932353,0.14255686025937128,0.1575945896428059,0.16915290498021054,0.17482895087132197,0.19989943217901376,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.2386210006865454,0.25567666907026887,0.21124722213444658,0.15770599668054439,0.13373927909868683,0.10306480975312479,0.1422505306899279,0.16080384669080566,0.1873509799819222,0.202075933962579,,0.2261195818582824,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.1709561601062742,0.248243188130971,0.23759725483999852,0.15078268117897756,0.14479847411963956,0.12104802415208868,0.12291086281327075,0.16227977206707944,0.15436531365019052,0.14180685389171885,0.20829034173156888,0.16864729558739824,0.23505463713524935,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.1820351907992462,0.18297810978350776,0.10663880125140622,0.1470680640747859,0.10482751127661578,0.13075406177667426,0.10987130910533797,0.1467494437936417,0.13756783676445963,0.15245829407552478,0.16717551733010855,0.12928672616788395,0.18624859546171574,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.25325348361674577,0.13133436042518276,0.15560130273690034,0.20246948414743393,0.30489530190271874,0.1096856267232522,0.1664896935631765,0.2659261580270623,0.1581191564480856,0.11139916813126974,0.128824994029507,0.18594390756381457,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.13336210087013,0.11652704127143994,0.11310217929223626,0.13812496796200174,0.2659910218519196,0.1326615737726743,0.10889967907508864,0.1611362502124205,0.1373594883032192,0.14452381527386307,0.1364769913543518,0.12476814106047275,0.18490737755628792,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.08037465938491492,0.1087065699875285,0.16276851190251865,0.11675538668436916,0.15106817511417533,0.10866246970852635,0.1624844476859984,0.11665413393143235,0.1197628939068022,0.10674270685602966,0.12369669455432127,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.07246232599175964,0.11902772110184834,0.16197369715901727,0.12232759232967355,0.16904261241137716,0.13202997148902793,0.153185897990096,0.13736101227557007,0.12924287596620776,0.14323107175376368,0.1635359309831176,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.24915187006220466,,0.1794503397957241,0.12583659433443056,0.13814971580757124,0.13890475371462346,0.11333347655738107,0.16871580581937456,0.13703800371111421,0.13023176275686682,0.09636670318825355,0.08805754846140551,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.4919739340685171,0.17282504429578663,0.12475272902160343,0.17874030550821965,0.10245966353788298,0.13532376714492278,0.1254691147900698,0.1280908724033495,0.1942136513800279,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.10665886265885619,0.1315954982613833,0.23783130999735363,0.1400966314413503,0.1370103098666035,0.1551975922133296,0.18551044005422931,0.23122919270926387,,,,,,,,,,,,,,,,
